Season,Week,Name,Judge_Raw_Score,Mode,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result,Judge_Rank_Points,Judge_Percent
14,7,Katherine Jenkins,27.0,percentage,14.37,4.28,14.68,Safe,,14.71
14,7,Maria Menounos,28.5,percentage,14.91,4.62,14.68,Safe,,15.53
14,8,William Levy,28.5,percentage,17.47,4.53,11.63,Safe,,17.43
14,8,Roshon Fegan,28.0,percentage,9.96,2.03,11.63,Eliminated,,17.13
14,8,Melissa Gilbert,25.5,percentage,19.57,4.77,11.63,Safe,,15.6
14,8,Donald Driver,27.5,percentage,17.67,4.53,11.63,Safe,,16.82
14,8,Katherine Jenkins,27.5,percentage,17.34,4.4,11.63,Safe,,16.82
14,8,Maria Menounos,26.5,percentage,17.99,4.43,11.63,Safe,,16.21
14,9,William Levy,29.0,percentage,27.12,4.96,19.11,Safe,,25.22
14,9,Donald Driver,28.5,percentage,27.49,4.98,19.11,Safe,,24.78
14,9,Katherine Jenkins,28.0,percentage,27.5,4.87,19.11,Safe,,24.35
14,9,Maria Menounos,29.5,percentage,17.89,2.79,19.11,Eliminated,,25.65
14,10,William Levy,29.666600000000003,percentage,33.01,6.58,100.0,Safe,,33.21
14,10,Donald Driver,29.666600000000003,percentage,33.5,6.61,100.0,Safe,,33.21
14,10,Katherine Jenkins,30.0,percentage,33.49,6.58,100.0,Safe,,33.58
15,1,Gilles Marini,24.0,percentage,8.04,7.36,23.13,Safe,,8.68
15,1,Sabrina Bryan,22.5,percentage,8.14,7.4,23.13,Safe,,8.14
15,1,Kirstie Alley,19.0,percentage,8.56,7.4,23.13,Safe,,6.87
15,1,Kelly Monaco,21.5,percentage,8.3,7.51,23.13,Safe,,7.78
15,1,Apolo Anton Ohno,22.0,percentage,8.07,7.31,23.13,Safe,,7.96
15,1,Emmitt Smith,24.5,percentage,8.06,7.41,23.13,Safe,,8.86
15,1,Shawn Johnson,22.0,percentage,8.14,7.43,23.13,Safe,,7.96
15,1,Pamela Anderson,17.0,percentage,1.16,0.83,23.13,Eliminated,,6.15
15,1,Helio Castroneves,21.5,percentage,8.23,7.44,23.13,Safe,,7.78
15,1,Joey Fatone,20.5,percentage,8.33,7.4,23.13,Safe,,7.41
15,1,Drew Lachey,21.5,percentage,8.24,7.41,23.13,Safe,,7.78
15,1,Bristol Palin,19.5,percentage,8.5,7.38,23.13,Safe,,7.05
15,1,Melissa Rycroft,21.0,percentage,8.24,7.37,23.13,Safe,,7.59
15,2,Gilles Marini,25.5,percentage,8.36,3.72,8.28,Safe,,9.24
15,2,Sabrina Bryan,26.0,percentage,8.39,3.8,8.28,Safe,,9.42
15,2,Kirstie Alley,21.0,percentage,9.34,3.69,8.28,Safe,,7.61
15,2,Kelly Monaco,22.0,percentage,9.02,3.64,8.28,Safe,,7.97
15,2,Apolo Anton Ohno,24.5,percentage,8.54,3.74,8.28,Safe,,8.88
15,2,Emmitt Smith,22.5,percentage,8.67,3.58,8.28,Safe,,8.15
15,2,Shawn Johnson,25.0,percentage,8.56,3.73,8.28,Safe,,9.06
15,2,Helio Castroneves,23.0,percentage,8.74,3.64,8.28,Safe,,8.33
15,2,Joey Fatone,22.5,percentage,3.22,1.03,8.28,Eliminated,,8.15
15,2,Drew Lachey,22.5,percentage,8.81,3.64,8.28,Safe,,8.15
15,2,Bristol Palin,18.0,percentage,9.7,3.51,8.28,Safe,,6.52
15,2,Melissa Rycroft,23.5,percentage,8.65,3.64,8.28,Safe,,8.51
15,3,Gilles Marini,25.5,percentage,9.24,3.69,8.77,Safe,,9.17
15,3,Sabrina Bryan,25.5,percentage,9.26,3.63,8.77,Safe,,9.17
15,3,Kirstie Alley,24.0,percentage,10.25,3.86,8.77,Safe,,8.63
15,3,Kelly Monaco,27.0,percentage,9.66,3.98,8.77,Safe,,9.71
15,3,Apolo Anton Ohno,25.5,percentage,9.39,3.75,8.77,Safe,,9.17
15,3,Emmitt Smith,25.0,percentage,9.54,3.75,8.77,Safe,,8.99
15,3,Shawn Johnson,26.5,percentage,9.31,3.75,8.77,Safe,,9.53
15,3,Helio Castroneves,25.5,percentage,3.61,1.13,8.77,Eliminated,,9.17
15,3,Drew Lachey,24.0,percentage,9.74,3.68,8.77,Safe,,8.63
15,3,Bristol Palin,22.5,percentage,10.69,3.9,8.77,Safe,,8.09
15,3,Melissa Rycroft,27.0,percentage,9.32,3.84,8.77,Safe,,9.71
15,4,Gilles Marini,39.5,percentage,11.14,4.12,12.06,Safe,,12.29
15,4,Sabrina Bryan,35.5,percentage,11.57,4.02,12.06,Safe,,11.04
15,4,Kirstie Alley,30.0,percentage,13.12,4.14,12.06,Safe,,9.33
15,4,Kelly Monaco,37.5,percentage,11.71,4.19,12.06,Safe,,11.66
15,4,Apolo Anton Ohno,34.5,percentage,11.75,4.04,12.06,Safe,,10.73
15,4,Emmitt Smith,36.0,percentage,11.77,4.14,12.06,Safe,,11.2
15,4,Shawn Johnson,39.5,percentage,11.22,4.15,12.06,Safe,,12.29
15,4,Bristol Palin,32.0,percentage,6.22,1.55,12.06,Eliminated,,9.95
15,4,Melissa Rycroft,37.0,percentage,11.5,4.18,12.06,Safe,,11.51
15,5,Gilles Marini,28.25,percentage,11.9,4.55,100.0,Safe,,12.71
15,5,Sabrina Bryan,29.25,percentage,12.36,4.6,100.0,Safe,,13.16
15,5,Kirstie Alley,26.25,percentage,13.98,4.87,100.0,Safe,,11.81
15,5,Kelly Monaco,25.75,percentage,12.48,4.63,100.0,Safe,,11.59
15,5,Apolo Anton Ohno,28.25,percentage,12.51,4.62,100.0,Safe,,12.71
15,5,Emmitt Smith,28.0,percentage,12.54,4.64,100.0,Safe,,12.6
15,5,Shawn Johnson,28.25,percentage,11.96,4.54,100.0,Safe,,12.71
15,5,Melissa Rycroft,28.25,percentage,12.27,4.6,100.0,Safe,,12.71
15,6,Gilles Marini,27.5,percentage,13.07,4.06,8.82,Safe,,12.17
15,6,Sabrina Bryan,30.0,percentage,5.9,1.51,8.82,Eliminated,,13.27
15,6,Kirstie Alley,27.5,percentage,14.57,4.48,8.82,Safe,,12.17
15,6,Kelly Monaco,27.0,percentage,13.58,4.12,8.82,Safe,,11.95
15,6,Apolo Anton Ohno,30.0,percentage,13.04,4.26,8.82,Safe,,13.27
15,6,Emmitt Smith,26.5,percentage,13.74,4.15,8.82,Safe,,11.73
15,6,Shawn Johnson,28.0,percentage,13.07,4.12,8.82,Safe,,12.39
15,6,Melissa Rycroft,29.5,percentage,13.03,4.25,8.82,Safe,,13.05
15,7,Gilles Marini,33.4998,percentage,13.9,4.85,100.0,Safe,,13.84
15,7,Kirstie Alley,27.999899999999997,percentage,15.5,5.06,100.0,Safe,,11.57
15,7,Kelly Monaco,36.0,percentage,14.4,4.91,100.0,Safe,,14.88
15,7,Apolo Anton Ohno,33.0,percentage,13.84,4.85,100.0,Safe,,13.64
15,7,Emmitt Smith,34.4999,percentage,14.6,4.94,100.0,Safe,,14.26
15,7,Shawn Johnson,37.9998,percentage,13.9,4.85,100.0,Safe,,15.7
15,7,Melissa Rycroft,38.9999,percentage,13.86,4.84,100.0,Safe,,16.12
15,8,Gilles Marini,29.2777,percentage,7.62,1.81,13.72,Eliminated,,14.69
15,8,Kirstie Alley,25.5,percentage,16.75,4.48,13.72,Safe,,12.8
15,8,Kelly Monaco,28.3333,percentage,15.35,4.39,13.72,Safe,,14.22
15,8,Apolo Anton Ohno,29.2777,percentage,14.89,4.41,13.72,Safe,,14.69
15,8,Emmitt Smith,29.0554,percentage,15.45,4.46,13.72,Safe,,14.58
15,8,Shawn Johnson,27.8333,percentage,15.14,4.3,13.72,Safe,,13.97
15,8,Melissa Rycroft,30.0,percentage,14.8,4.44,13.72,Safe,,15.05
15,9,Kelly Monaco,27.110999999999997,percentage,22.15,4.8,20.05,Safe,,19.23
15,9,Apolo Anton Ohno,28.611,percentage,12.95,2.47,20.05,Eliminated,,20.29
15,9,Emmitt Smith,27.0,percentage,22.35,4.83,20.05,Safe,,19.15
15,9,Shawn Johnson,29.5,percentage,21.34,4.93,20.05,Safe,,20.92
15,9,Melissa Rycroft,28.7777,percentage,21.22,4.81,20.05,Safe,,20.41
15,10,Kelly Monaco,29.1109,percentage,34.22,6.66,100.0,Safe,,33.31
15,10,Shawn Johnson,28.944300000000002,percentage,32.97,6.59,100.0,Safe,,33.12
15,10,Melissa Rycroft,29.333099999999998,percentage,32.81,6.56,100.0,Safe,,33.57
16,1,Ingo Rademacher,20.0,percentage,8.35,7.72,100.0,Safe,,8.73
16,1,Zendaya,24.0,percentage,8.27,7.58,100.0,Safe,,10.48
16,1,Dorothy Hamill,21.0,percentage,8.31,7.64,100.0,Safe,,9.17
16,1,Victor Ortiz,18.0,percentage,8.34,7.64,100.0,Safe,,7.86
16,1,Alexandra Raisman,21.0,percentage,8.36,7.68,100.0,Safe,,9.17
16,1,Jacoby Jones,20.0,percentage,8.37,7.69,100.0,Safe,,8.73
16,1,D. L. Hughley,12.0,percentage,8.36,7.65,100.0,Safe,,5.24
16,1,Andy Dick,17.0,percentage,8.34,7.67,100.0,Safe,,7.42
16,1,Wynonna Judd,18.0,percentage,8.32,7.66,100.0,Safe,,7.86
16,1,Kellie Pickler,21.0,percentage,8.31,7.65,100.0,Safe,,9.17
16,1,Lisa Vanderpump,18.0,percentage,8.34,7.66,100.0,Safe,,7.86
16,1,Sean Lowe,19.0,percentage,8.32,7.63,100.0,Safe,,8.3
16,2,Ingo Rademacher,20.0,percentage,8.34,3.88,100.0,Safe,,8.2
16,2,Zendaya,26.0,percentage,8.28,3.88,100.0,Safe,,10.66
16,2,Dorothy Hamill,15.0,percentage,8.31,3.87,100.0,Safe,,6.15
16,2,Victor Ortiz,18.0,percentage,8.34,3.87,100.0,Safe,,7.38
16,2,Alexandra Raisman,24.0,percentage,8.39,3.88,100.0,Safe,,9.84
16,2,Jacoby Jones,23.0,percentage,8.36,3.87,100.0,Safe,,9.43
16,2,D. L. Hughley,16.0,percentage,8.34,3.87,100.0,Safe,,6.56
16,2,Andy Dick,20.0,percentage,8.34,3.89,100.0,Safe,,8.2
16,2,Wynonna Judd,18.0,percentage,8.31,3.86,100.0,Safe,,7.38
16,2,Kellie Pickler,26.0,percentage,8.31,3.86,100.0,Safe,,10.66
16,2,Lisa Vanderpump,18.0,percentage,8.37,3.89,100.0,Safe,,7.38
16,2,Sean Lowe,20.0,percentage,8.32,3.87,100.0,Safe,,8.2
16,3,Ingo Rademacher,21.0,percentage,9.5,3.98,28.09,Safe,,8.94
16,3,Zendaya,25.9998,percentage,9.22,4.04,28.09,Safe,,11.06
16,3,Victor Ortiz,23.0,percentage,9.37,4.03,28.09,Safe,,9.79
16,3,Alexandra Raisman,23.0,percentage,9.4,4.0,28.09,Safe,,9.79
16,3,Jacoby Jones,25.9998,percentage,9.26,4.03,28.09,Safe,,11.06
16,3,D. L. Hughley,16.0,percentage,10.15,3.76,28.09,Safe,,6.81
16,3,Andy Dick,18.0,percentage,9.85,3.84,28.09,Safe,,7.66
16,3,Wynonna Judd,15.0,percentage,5.03,1.57,28.09,Eliminated,,6.38
16,3,Kellie Pickler,25.0,percentage,9.24,4.01,28.09,Safe,,10.64
16,3,Lisa Vanderpump,21.0,percentage,9.54,3.94,28.09,Safe,,8.94
16,3,Sean Lowe,21.0,percentage,9.44,3.9,28.09,Safe,,8.94
16,4,Ingo Rademacher,23.0,percentage,10.39,4.04,22.22,Safe,,10.27
16,4,Zendaya,26.0,percentage,9.91,4.07,22.22,Safe,,11.61
16,4,Victor Ortiz,18.0,percentage,11.03,3.83,22.22,Safe,,8.04
16,4,Alexandra Raisman,27.0,percentage,10.17,4.22,22.22,Safe,,12.05
16,4,Jacoby Jones,24.0,percentage,10.14,4.1,22.22,Safe,,10.71
16,4,D. L. Hughley,21.0,percentage,11.3,4.21,22.22,Safe,,9.38
16,4,Andy Dick,21.0,percentage,10.95,4.07,22.22,Safe,,9.38
16,4,Kellie Pickler,26.0,percentage,9.98,4.13,22.22,Safe,,11.61
16,4,Lisa Vanderpump,18.0,percentage,5.39,1.56,22.22,Eliminated,,8.04
16,4,Sean Lowe,20.0,percentage,10.75,3.94,22.22,Safe,,8.93
16,5,Ingo Rademacher,21.0,percentage,11.98,4.11,21.52,Safe,,10.05
16,5,Zendaya,29.0,percentage,10.75,4.29,21.52,Safe,,13.88
16,5,Victor Ortiz,21.0,percentage,12.45,4.27,21.52,Safe,,10.05
16,5,Alexandra Raisman,25.0,percentage,11.21,4.2,21.52,Safe,,11.96
16,5,Jacoby Jones,26.0,percentage,11.08,4.23,21.52,Safe,,12.44
16,5,D. L. Hughley,18.0,percentage,6.82,1.76,21.52,Eliminated,,8.61
16,5,Andy Dick,18.0,percentage,12.94,4.08,21.52,Safe,,8.61
16,5,Kellie Pickler,27.0,percentage,10.9,4.27,21.52,Safe,,12.92
16,5,Sean Lowe,24.0,percentage,11.87,4.34,21.52,Safe,,11.48
16,6,Ingo Rademacher,23.0,percentage,13.75,4.48,19.46,Safe,,12.2
16,6,Zendaya,25.5,percentage,12.25,4.25,19.46,Safe,,13.53
16,6,Victor Ortiz,20.0,percentage,7.73,1.85,19.46,Eliminated,,10.61
16,6,Alexandra Raisman,26.0,percentage,12.59,4.39,19.46,Safe,,13.79
16,6,Jacoby Jones,22.5,percentage,13.1,4.17,19.46,Safe,,11.94
16,6,Andy Dick,21.5,percentage,14.76,4.49,19.46,Safe,,11.41
16,6,Kellie Pickler,27.0,percentage,12.16,4.35,19.46,Safe,,14.32
16,6,Sean Lowe,23.0,percentage,13.65,4.42,19.46,Safe,,12.2
16,7,Ingo Rademacher,25.0,percentage,15.91,4.73,37.87,Safe,,13.59
16,7,Zendaya,30.0,percentage,13.88,4.6,37.87,Safe,,16.3
16,7,Alexandra Raisman,32.0,percentage,14.07,4.8,37.87,Safe,,17.39
16,7,Jacoby Jones,27.0,percentage,15.01,4.69,37.87,Safe,,14.67
16,7,Andy Dick,17.0,percentage,11.31,2.52,37.87,Eliminated,,9.24
16,7,Kellie Pickler,29.0,percentage,13.89,4.6,37.87,Safe,,15.76
16,7,Sean Lowe,24.0,percentage,15.93,4.67,37.87,Safe,,13.04
16,8,Ingo Rademacher,24.0,percentage,19.36,4.94,29.15,Safe,,15.43
16,8,Zendaya,29.0,percentage,16.45,4.78,29.15,Safe,,18.65
16,8,Alexandra Raisman,28.0,percentage,16.9,4.79,29.15,Safe,,18.01
16,8,Jacoby Jones,26.0,percentage,18.13,4.88,29.15,Safe,,16.72
16,8,Kellie Pickler,27.5,percentage,16.8,4.71,29.15,Safe,,17.68
16,8,Sean Lowe,21.0,percentage,12.37,2.5,29.15,Eliminated,,13.5
16,9,Ingo Rademacher,25.5,percentage,14.96,2.61,19.63,Eliminated,,18.09
16,9,Zendaya,27.5,percentage,21.18,4.65,19.63,Safe,,19.5
16,9,Alexandra Raisman,29.5,percentage,20.89,4.87,19.63,Safe,,20.92
16,9,Jacoby Jones,29.5,percentage,22.0,5.13,19.63,Safe,,20.92
16,9,Kellie Pickler,29.0,percentage,20.97,4.89,19.63,Safe,,20.57
16,10,Zendaya,30.0,percentage,26.87,5.08,28.44,Safe,,25.64
16,10,Alexandra Raisman,29.0,percentage,18.18,3.01,28.44,Eliminated,,24.79
16,10,Jacoby Jones,27.999899999999997,percentage,28.28,5.07,28.44,Safe,,23.93
16,10,Kellie Pickler,30.0,percentage,26.68,5.05,28.44,Safe,,25.64
17,1,Valerie Harper,21.0,percentage,8.35,7.68,100.0,Safe,,8.2
17,1,Brant Daugherty,22.0,percentage,8.33,7.67,100.0,Safe,,8.59
17,1,Elizabeth Berkley Lauren,24.0,percentage,8.33,7.67,100.0,Safe,,9.38
17,1,Leah Remini,21.0,percentage,8.35,7.69,100.0,Safe,,8.2
17,1,Corbin Bleu,24.0,percentage,8.33,7.68,100.0,Safe,,9.38
17,1,Amber Riley,27.0,percentage,8.3,7.63,100.0,Safe,,10.55
17,1,Keyshawn Johnson,17.0,percentage,8.37,7.68,100.0,Safe,,6.64
17,1,Bill Engvall,18.0,percentage,8.31,7.65,100.0,Safe,,7.03
17,1,Christina Milian,22.0,percentage,8.34,7.68,100.0,Safe,,8.59
17,1,"Nicole ""Snooki"" Polizzi",23.0,percentage,8.33,7.65,100.0,Safe,,8.98
17,1,Jack Osbourne,23.0,percentage,8.34,7.65,100.0,Safe,,8.98
17,1,Bill Nye,14.0,percentage,8.33,7.66,100.0,Safe,,5.47
17,2,Valerie Harper,19.0,percentage,9.07,3.69,18.16,Safe,,7.14
17,2,Brant Daugherty,23.0,percentage,8.58,3.77,18.16,Safe,,8.65
17,2,Elizabeth Berkley Lauren,25.0,percentage,8.53,3.85,18.16,Safe,,9.4
17,2,Leah Remini,24.0,percentage,8.6,3.86,18.16,Safe,,9.02
17,2,Corbin Bleu,26.0,percentage,8.51,3.88,18.16,Safe,,9.77
17,2,Amber Riley,24.0,percentage,8.52,3.79,18.16,Safe,,9.02
17,2,Keyshawn Johnson,18.0,percentage,3.92,1.25,18.16,Eliminated,,6.77
17,2,Bill Engvall,21.0,percentage,8.77,3.73,18.16,Safe,,7.89
17,2,Christina Milian,25.0,percentage,8.54,3.88,18.16,Safe,,9.4
17,2,"Nicole ""Snooki"" Polizzi",20.0,percentage,9.0,3.69,18.16,Safe,,7.52
17,2,Jack Osbourne,24.0,percentage,8.59,3.85,18.16,Safe,,9.02
17,2,Bill Nye,17.0,percentage,9.37,3.58,18.16,Safe,,6.39
17,3,Valerie Harper,16.0,percentage,10.79,3.83,24.89,Safe,,6.27
17,3,Brant Daugherty,27.0,percentage,9.19,4.02,24.89,Safe,,10.59
17,3,Elizabeth Berkley Lauren,25.0,percentage,9.22,3.97,24.89,Safe,,9.8
17,3,Leah Remini,24.0,percentage,9.3,3.91,24.89,Safe,,9.41
17,3,Corbin Bleu,26.0,percentage,9.15,3.99,24.89,Safe,,10.2
17,3,Amber Riley,24.0,percentage,9.21,3.88,24.89,Safe,,9.41
17,3,Bill Engvall,24.0,percentage,9.5,4.02,24.89,Safe,,9.41
17,3,Christina Milian,26.0,percentage,9.17,4.01,24.89,Safe,,10.2
17,3,"Nicole ""Snooki"" Polizzi",25.0,percentage,9.65,4.04,24.89,Safe,,9.8
17,3,Jack Osbourne,22.0,percentage,9.5,3.88,24.89,Safe,,8.63
17,3,Bill Nye,16.0,percentage,5.32,1.54,24.89,Eliminated,,6.27
17,4,Valerie Harper,18.0,percentage,6.02,1.57,17.95,Eliminated,,7.59
17,4,Brant Daugherty,21.0,percentage,10.74,3.88,17.95,Safe,,8.86
17,4,Elizabeth Berkley Lauren,27.0,percentage,10.08,4.12,17.95,Safe,,11.39
17,4,Leah Remini,24.0,percentage,10.47,4.05,17.95,Safe,,10.13
17,4,Corbin Bleu,27.0,percentage,10.02,4.08,17.95,Safe,,11.39
17,4,Amber Riley,27.0,percentage,10.04,4.08,17.95,Safe,,11.39
17,4,Bill Engvall,21.0,percentage,10.97,3.96,17.95,Safe,,8.86
17,4,Christina Milian,24.0,percentage,10.32,4.03,17.95,Safe,,10.13
17,4,"Nicole ""Snooki"" Polizzi",24.0,percentage,10.72,4.15,17.95,Safe,,10.13
17,4,Jack Osbourne,24.0,percentage,10.63,4.13,17.95,Safe,,10.13
17,5,Brant Daugherty,27.0,percentage,11.94,4.15,7.05,Safe,,11.49
17,5,Elizabeth Berkley Lauren,26.0,percentage,11.5,3.83,7.05,Safe,,11.06
17,5,Leah Remini,22.0,percentage,12.76,3.88,7.05,Safe,,9.36
17,5,Corbin Bleu,28.0,percentage,11.14,3.97,7.05,Safe,,11.91
17,5,Amber Riley,26.0,percentage,11.48,3.84,7.05,Safe,,11.06
17,5,Bill Engvall,24.0,percentage,12.72,4.08,7.05,Safe,,10.21
17,5,Christina Milian,28.0,percentage,4.74,1.32,7.05,Eliminated,,11.91
17,5,"Nicole ""Snooki"" Polizzi",27.0,percentage,11.85,4.08,7.05,Safe,,11.49
17,5,Jack Osbourne,27.0,percentage,11.87,4.05,7.05,Safe,,11.49
17,6,Brant Daugherty,31.0,percentage,12.54,4.63,100.0,Safe,,13.42
17,6,Elizabeth Berkley Lauren,31.9998,percentage,12.09,4.56,100.0,Safe,,13.85
17,6,Leah Remini,27.999899999999997,percentage,13.4,4.76,100.0,Safe,,12.12
17,6,Corbin Bleu,26.999899999999997,percentage,11.67,4.5,100.0,Safe,,11.69
17,6,Amber Riley,31.999899999999997,percentage,12.05,4.55,100.0,Safe,,13.85
17,6,Bill Engvall,23.9999,percentage,13.35,4.77,100.0,Safe,,10.39
17,6,"Nicole ""Snooki"" Polizzi",30.0,percentage,12.44,4.63,100.0,Safe,,12.99
17,6,Jack Osbourne,26.9998,percentage,12.46,4.61,100.0,Safe,,11.69
17,7,Brant Daugherty,28.5,percentage,13.2,4.34,14.3,Safe,,12.87
17,7,Elizabeth Berkley Lauren,27.0,percentage,13.13,4.17,14.3,Safe,,12.19
17,7,Leah Remini,26.5,percentage,14.24,4.46,14.3,Safe,,11.96
17,7,Corbin Bleu,29.5,percentage,12.45,4.2,14.3,Safe,,13.32
17,7,Amber Riley,29.5,percentage,12.73,4.29,14.3,Safe,,13.32
17,7,Bill Engvall,25.0,percentage,14.48,4.32,14.3,Safe,,11.29
17,7,"Nicole ""Snooki"" Polizzi",27.0,percentage,6.57,1.68,14.3,Eliminated,,12.19
17,7,Jack Osbourne,28.5,percentage,13.2,4.34,14.3,Safe,,12.87
17,8,Brant Daugherty,27.0,percentage,8.04,1.9,15.74,Eliminated,,14.06
17,8,Elizabeth Berkley Lauren,25.0,percentage,15.67,4.27,15.74,Safe,,13.02
17,8,Leah Remini,28.0,percentage,15.93,4.66,15.74,Safe,,14.58
17,8,Corbin Bleu,30.0,percentage,14.01,4.38,15.74,Safe,,15.62
17,8,Amber Riley,28.0,percentage,14.71,4.38,15.74,Safe,,14.58
17,8,Bill Engvall,24.0,percentage,16.9,4.49,15.74,Safe,,12.5
17,8,Jack Osbourne,30.0,percentage,14.74,4.61,15.74,Safe,,15.62
17,9,Elizabeth Berkley Lauren,28.0,percentage,9.49,1.95,9.6,Eliminated,,17.78
17,9,Leah Remini,27.0,percentage,18.36,4.67,9.6,Safe,,17.14
17,9,Corbin Bleu,29.0,percentage,16.27,4.47,9.6,Safe,,18.41
17,9,Amber Riley,25.5,percentage,17.8,4.3,9.6,Safe,,16.19
17,9,Bill Engvall,21.0,percentage,20.71,4.53,9.6,Safe,,13.33
17,9,Jack Osbourne,27.0,percentage,17.37,4.53,9.6,Safe,,17.14
17,10,Leah Remini,32.5,percentage,14.17,2.67,26.44,Eliminated,,18.57
17,10,Corbin Bleu,37.5,percentage,19.55,4.74,26.44,Safe,,21.43
17,10,Amber Riley,39.5,percentage,20.58,5.19,26.44,Safe,,22.57
17,10,Bill Engvall,30.0,percentage,24.75,5.17,26.44,Safe,,17.14
17,10,Jack Osbourne,35.5,percentage,20.95,4.83,26.44,Safe,,20.29
17,11,Corbin Bleu,29.6664,percentage,25.71,4.84,20.23,Safe,,25.91
17,11,Amber Riley,31.333199999999998,percentage,25.93,5.15,20.23,Safe,,27.37
17,11,Bill Engvall,25.499899999999997,percentage,20.98,2.99,20.23,Eliminated,,22.27
17,11,Jack Osbourne,27.999899999999997,percentage,27.38,4.94,20.23,Safe,,24.45
18,1,Billy Dee Williams,15.0,percentage,8.29,7.61,100.0,Safe,,5.73
18,1,Danica McKellar,24.0,percentage,8.33,7.66,100.0,Safe,,9.16
18,1,James Maslow,21.0,percentage,8.33,7.65,100.0,Safe,,8.02
18,1,Candace Cameron Bure,25.0,percentage,8.31,7.65,100.0,Safe,,9.54
18,1,Sean Avery,20.0,percentage,8.32,7.65,100.0,Safe,,7.63
18,1,Diana Nyad,18.0,percentage,8.32,7.64,100.0,Safe,,6.87
18,1,Charlie White,27.0,percentage,8.42,7.74,100.0,Safe,,10.31
18,1,Amy Purdy,24.0,percentage,8.32,7.63,100.0,Safe,,9.16
18,1,Meryl Davis,24.0,percentage,8.35,7.67,100.0,Safe,,9.16
18,1,Drew Carey,21.0,percentage,8.35,7.71,100.0,Safe,,8.02
18,1,Cody Simpson,22.0,percentage,8.35,7.7,100.0,Safe,,8.4
18,1,NeNe Leakes,21.0,percentage,8.32,7.66,100.0,Safe,,8.02
18,2,Billy Dee Williams,15.0,percentage,10.86,3.46,10.13,Safe,,6.15
18,2,Danica McKellar,24.0,percentage,9.33,3.85,10.13,Safe,,9.84
18,2,James Maslow,25.0,percentage,9.27,3.86,10.13,Safe,,10.25
18,2,Candace Cameron Bure,21.0,percentage,9.73,3.81,10.13,Safe,,8.61
18,2,Sean Avery,21.0,percentage,3.88,1.21,10.13,Eliminated,,8.61
18,2,Charlie White,25.0,percentage,9.39,3.98,10.13,Safe,,10.25
18,2,Amy Purdy,24.0,percentage,9.29,3.87,10.13,Safe,,9.84
18,2,Meryl Davis,25.0,percentage,9.25,3.91,10.13,Safe,,10.25
18,2,Drew Carey,21.0,percentage,9.73,3.78,10.13,Safe,,8.61
18,2,Cody Simpson,22.0,percentage,9.63,3.84,10.13,Safe,,9.02
18,2,NeNe Leakes,21.0,percentage,9.64,3.7,10.13,Safe,,8.61
18,3,Danica McKellar,36.0,percentage,10.94,4.35,100.0,Safe,,11.58
18,3,James Maslow,36.0,percentage,10.9,4.37,100.0,Safe,,11.58
18,3,Candace Cameron Bure,32.0,percentage,11.41,4.45,100.0,Safe,,10.29
18,3,Charlie White,36.0,percentage,11.0,4.36,100.0,Safe,,11.58
18,3,Amy Purdy,36.0,percentage,10.89,4.37,100.0,Safe,,11.58
18,3,Meryl Davis,39.0,percentage,10.83,4.35,100.0,Safe,,12.54
18,3,Drew Carey,30.0,percentage,11.41,4.46,100.0,Safe,,9.65
18,3,Cody Simpson,35.0,percentage,11.29,4.44,100.0,Safe,,11.25
18,3,NeNe Leakes,31.0,percentage,11.32,4.43,100.0,Safe,,9.97
18,4,Danica McKellar,32.0,percentage,10.94,4.35,100.0,Safe,,10.77
18,4,James Maslow,35.0,percentage,10.89,4.36,100.0,Safe,,11.78
18,4,Candace Cameron Bure,28.0,percentage,11.42,4.45,100.0,Safe,,9.43
18,4,Charlie White,33.0,percentage,11.01,4.37,100.0,Safe,,11.11
18,4,Amy Purdy,34.0,percentage,10.88,4.37,100.0,Safe,,11.45
18,4,Meryl Davis,39.0,percentage,10.83,4.35,100.0,Safe,,13.13
18,4,Drew Carey,33.0,percentage,11.43,4.46,100.0,Safe,,11.11
18,4,Cody Simpson,31.0,percentage,11.28,4.43,100.0,Safe,,10.44
18,4,NeNe Leakes,32.0,percentage,11.32,4.45,100.0,Safe,,10.77
18,5,Danica McKellar,39.0,percentage,11.38,4.19,13.03,Safe,,12.11
18,5,James Maslow,40.0,percentage,11.19,4.19,13.03,Safe,,12.42
18,5,Candace Cameron Bure,35.0,percentage,12.12,4.14,13.03,Safe,,10.87
18,5,Charlie White,37.0,percentage,11.62,4.19,13.03,Safe,,11.49
18,5,Amy Purdy,37.0,percentage,11.46,4.11,13.03,Safe,,11.49
18,5,Meryl Davis,36.0,percentage,11.61,4.08,13.03,Safe,,11.18
18,5,Drew Carey,28.0,percentage,13.09,3.99,13.03,Safe,,8.7
18,5,Cody Simpson,34.0,percentage,5.59,1.5,13.03,Eliminated,,10.56
18,5,NeNe Leakes,36.0,percentage,11.95,4.2,13.03,Safe,,11.18
18,6,Danica McKellar,36.0,percentage,12.98,4.32,12.45,Safe,,12.77
18,6,James Maslow,35.0,percentage,12.93,4.16,12.45,Safe,,12.41
18,6,Candace Cameron Bure,32.0,percentage,14.11,4.17,12.45,Safe,,11.35
18,6,Charlie White,36.0,percentage,13.16,4.28,12.45,Safe,,12.77
