Season,Week,Name,Judge_Raw_Score,Judge_Percent,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result
17,3,Jack Osbourne,22.0,8.63,9.48,3.87,24.09,Safe
17,3,Bill Nye,16.0,6.27,5.35,1.55,24.09,Eliminated
17,4,Valerie Harper,18.0,7.59,6.05,1.57,17.37,Eliminated
17,4,Brant Daugherty,21.0,8.86,10.74,3.9,17.37,Safe
17,4,Elizabeth Berkley Lauren,27.0,11.39,10.04,4.12,17.37,Safe
17,4,Leah Remini,24.0,10.13,10.39,4.01,17.37,Safe
17,4,Corbin Bleu,27.0,11.39,9.92,4.08,17.37,Safe
17,4,Amber Riley,27.0,11.39,10.19,4.13,17.37,Safe
17,4,Bill Engvall,21.0,8.86,10.98,3.97,17.37,Safe
17,4,Christina Milian,24.0,10.13,10.33,4.04,17.37,Safe
17,4,"Nicole ""Snooki"" Polizzi",24.0,10.13,10.72,4.11,17.37,Safe
17,4,Jack Osbourne,24.0,10.13,10.63,4.13,17.37,Safe
17,5,Brant Daugherty,27.0,11.49,11.83,4.02,7.04,Safe
17,5,Elizabeth Berkley Lauren,26.0,11.06,11.54,3.91,7.04,Safe
17,5,Leah Remini,22.0,9.36,12.72,3.82,7.04,Safe
17,5,Corbin Bleu,28.0,11.91,11.1,3.97,7.04,Safe
17,5,Amber Riley,26.0,11.06,11.69,3.96,7.04,Safe
17,5,Bill Engvall,24.0,10.21,12.65,4.03,7.04,Safe
17,5,Christina Milian,28.0,11.91,4.75,1.34,7.04,Eliminated
17,5,"Nicole ""Snooki"" Polizzi",27.0,11.49,11.93,4.12,7.04,Safe
17,5,Jack Osbourne,27.0,11.49,11.78,4.06,7.04,Safe
17,6,Brant Daugherty,31.0,13.42,12.44,4.6,100.0,Safe
17,6,Elizabeth Berkley Lauren,31.9998,13.85,12.11,4.56,100.0,Safe
17,6,Leah Remini,27.999899999999997,12.12,13.35,4.75,100.0,Safe
17,6,Corbin Bleu,26.999899999999997,11.69,11.67,4.48,100.0,Safe
17,6,Amber Riley,31.999899999999997,13.85,12.28,4.59,100.0,Safe
17,6,Bill Engvall,23.9999,10.39,13.29,4.75,100.0,Safe
17,6,"Nicole ""Snooki"" Polizzi",30.0,12.99,12.51,4.62,100.0,Safe
17,6,Jack Osbourne,26.9998,11.69,12.35,4.6,100.0,Safe
17,7,Brant Daugherty,28.5,12.87,13.26,4.34,14.08,Safe
17,7,Elizabeth Berkley Lauren,27.0,12.19,13.17,4.17,14.08,Safe
17,7,Leah Remini,26.5,11.96,14.21,4.38,14.08,Safe
17,7,Corbin Bleu,29.5,13.32,12.44,4.2,14.08,Safe
17,7,Amber Riley,29.5,13.32,12.81,4.29,14.08,Safe
17,7,Bill Engvall,25.0,11.29,14.41,4.31,14.08,Safe
17,7,"Nicole ""Snooki"" Polizzi",27.0,12.19,6.61,1.65,14.08,Eliminated
17,7,Jack Osbourne,28.5,12.87,13.08,4.24,14.08,Safe
17,8,Brant Daugherty,27.0,14.06,8.04,1.89,15.42,Eliminated
17,8,Elizabeth Berkley Lauren,25.0,13.02,15.74,4.32,15.42,Safe
17,8,Leah Remini,28.0,14.58,15.93,4.65,15.42,Safe
17,8,Corbin Bleu,30.0,15.62,14.06,4.41,15.42,Safe
17,8,Amber Riley,28.0,14.58,14.79,4.42,15.42,Safe
17,8,Bill Engvall,24.0,12.5,16.84,4.49,15.42,Safe
17,8,Jack Osbourne,30.0,15.62,14.6,4.47,15.42,Safe
17,9,Elizabeth Berkley Lauren,28.0,17.78,9.56,1.94,9.32,Eliminated
17,9,Leah Remini,27.0,17.14,18.2,4.62,9.32,Safe
17,9,Corbin Bleu,29.0,18.41,16.34,4.41,9.32,Safe
17,9,Amber Riley,25.5,16.19,17.82,4.35,9.32,Safe
17,9,Bill Engvall,21.0,13.33,20.78,4.44,9.32,Safe
17,9,Jack Osbourne,27.0,17.14,17.31,4.4,9.32,Safe
17,10,Leah Remini,32.5,18.57,14.09,2.7,26.92,Eliminated
17,10,Corbin Bleu,37.5,21.43,19.65,4.74,26.92,Safe
17,10,Amber Riley,39.5,22.57,20.58,5.17,26.92,Safe
17,10,Bill Engvall,30.0,17.14,24.84,5.15,26.92,Safe
17,10,Jack Osbourne,35.5,20.29,20.84,4.85,26.92,Safe
17,11,Corbin Bleu,29.6664,25.91,25.77,4.84,19.89,Safe
17,11,Amber Riley,31.333199999999998,27.37,25.84,5.14,19.89,Safe
17,11,Bill Engvall,25.499899999999997,22.27,20.98,2.97,19.89,Eliminated
17,11,Jack Osbourne,27.999899999999997,24.45,27.4,4.92,19.89,Safe
18,1,Billy Dee Williams,15.0,5.73,8.35,7.69,100.0,Safe
18,1,Danica McKellar,24.0,9.16,8.33,7.67,100.0,Safe
18,1,James Maslow,21.0,8.02,8.37,7.7,100.0,Safe
18,1,Candace Cameron Bure,25.0,9.54,8.37,7.68,100.0,Safe
18,1,Sean Avery,20.0,7.63,8.32,7.66,100.0,Safe
18,1,Diana Nyad,18.0,6.87,8.37,7.7,100.0,Safe
18,1,Charlie White,27.0,10.31,8.35,7.69,100.0,Safe
18,1,Amy Purdy,24.0,9.16,8.3,7.64,100.0,Safe
18,1,Meryl Davis,24.0,9.16,8.31,7.65,100.0,Safe
18,1,Drew Carey,21.0,8.02,8.31,7.65,100.0,Safe
18,1,Cody Simpson,22.0,8.4,8.33,7.66,100.0,Safe
18,1,NeNe Leakes,21.0,8.02,8.31,7.64,100.0,Safe
18,2,Billy Dee Williams,15.0,6.15,11.03,3.57,10.38,Safe
18,2,Danica McKellar,24.0,9.84,9.36,3.92,10.38,Safe
18,2,James Maslow,25.0,10.25,9.37,3.97,10.38,Safe
18,2,Candace Cameron Bure,21.0,8.61,9.75,3.8,10.38,Safe
18,2,Sean Avery,21.0,8.61,3.88,1.21,10.38,Eliminated
18,2,Charlie White,25.0,10.25,9.22,3.89,10.38,Safe
18,2,Amy Purdy,24.0,9.84,9.31,3.84,10.38,Safe
18,2,Meryl Davis,25.0,10.25,9.16,3.87,10.38,Safe
18,2,Drew Carey,21.0,8.61,9.66,3.77,10.38,Safe
18,2,Cody Simpson,22.0,9.02,9.54,3.77,10.38,Safe
18,2,NeNe Leakes,21.0,8.61,9.72,3.82,10.38,Safe
18,3,Danica McKellar,36.0,11.58,10.98,4.39,100.0,Safe
18,3,James Maslow,36.0,11.58,11.01,4.4,100.0,Safe
18,3,Candace Cameron Bure,32.0,10.29,11.47,4.45,100.0,Safe
18,3,Charlie White,36.0,11.58,10.84,4.35,100.0,Safe
18,3,Amy Purdy,36.0,11.58,10.93,4.35,100.0,Safe
18,3,Meryl Davis,39.0,12.54,10.77,4.33,100.0,Safe
18,3,Drew Carey,30.0,9.65,11.36,4.44,100.0,Safe
18,3,Cody Simpson,35.0,11.25,11.22,4.42,100.0,Safe
18,3,NeNe Leakes,31.0,9.97,11.42,4.43,100.0,Safe
18,4,Danica McKellar,32.0,10.77,10.99,4.38,100.0,Safe
18,4,James Maslow,35.0,11.78,11.03,4.38,100.0,Safe
18,4,Candace Cameron Bure,28.0,9.43,11.47,4.48,100.0,Safe
18,4,Charlie White,33.0,11.11,10.85,4.35,100.0,Safe
18,4,Amy Purdy,34.0,11.45,10.92,4.36,100.0,Safe
18,4,Meryl Davis,39.0,13.13,10.77,4.32,100.0,Safe
18,4,Drew Carey,33.0,11.11,11.36,4.45,100.0,Safe
18,4,Cody Simpson,31.0,10.44,11.21,4.41,100.0,Safe
18,4,NeNe Leakes,32.0,10.77,11.41,4.45,100.0,Safe
18,5,Danica McKellar,39.0,12.11,11.37,4.16,13.23,Safe
18,5,James Maslow,40.0,12.42,11.41,4.19,13.23,Safe
18,5,Candace Cameron Bure,35.0,10.87,12.18,4.23,13.23,Safe
18,5,Charlie White,37.0,11.49,11.46,4.13,13.23,Safe
18,5,Amy Purdy,37.0,11.49,11.47,4.11,13.23,Safe
18,5,Meryl Davis,36.0,11.18,11.51,4.05,13.23,Safe
18,5,Drew Carey,28.0,8.7,13.01,3.92,13.23,Safe
18,5,Cody Simpson,34.0,10.56,5.57,1.51,13.23,Eliminated
18,5,NeNe Leakes,36.0,11.18,12.01,4.19,13.23,Safe
18,6,Danica McKellar,36.0,12.77,12.95,4.25,12.94,Safe
18,6,James Maslow,35.0,12.41,13.14,4.25,12.94,Safe
18,6,Candace Cameron Bure,32.0,11.35,14.17,4.31,12.94,Safe
18,6,Charlie White,36.0,12.77,12.94,4.26,12.94,Safe
18,6,Amy Purdy,38.0,13.48,12.79,4.28,12.94,Safe
18,6,Meryl Davis,40.0,14.18,12.7,4.46,12.94,Safe
18,6,Drew Carey,32.0,11.35,7.35,1.75,12.94,Eliminated
18,6,NeNe Leakes,33.0,11.7,13.94,4.34,12.94,Safe
18,7,Danica McKellar,36.0,14.23,15.08,4.44,17.57,Safe
18,7,James Maslow,35.0,13.83,15.43,4.48,17.57,Safe
18,7,Candace Cameron Bure,37.0,14.62,16.04,4.72,17.57,Safe
18,7,Charlie White,35.5,14.03,15.21,4.41,17.57,Safe
18,7,Amy Purdy,37.5,14.82,14.79,4.45,17.57,Safe
18,7,Meryl Davis,39.0,15.42,14.55,4.5,17.57,Safe
18,7,NeNe Leakes,33.0,13.04,8.89,1.98,17.57,Eliminated
18,8,Danica McKellar,38.0,16.81,9.99,2.1,15.84,Eliminated
18,8,James Maslow,36.0,15.93,18.51,4.64,15.84,Safe
18,8,Candace Cameron Bure,36.0,15.93,18.98,4.75,15.84,Safe
18,8,Charlie White,40.0,17.7,17.66,4.78,15.84,Safe
18,8,Amy Purdy,40.0,17.7,17.2,4.61,15.84,Safe
18,8,Meryl Davis,36.0,15.93,17.66,4.41,15.84,Safe
18,9,James Maslow,38.0,19.9,22.07,4.96,22.22,Safe
18,9,Candace Cameron Bure,36.0,18.85,22.87,4.92,22.22,Safe
18,9,Charlie White,38.0,19.9,13.17,2.53,22.22,Eliminated
18,9,Amy Purdy,39.0,20.42,20.86,4.79,22.22,Safe
18,9,Meryl Davis,40.0,20.94,21.03,4.9,22.22,Safe
18,10,James Maslow,29.0,25.29,18.09,2.86,21.16,Eliminated
18,10,Candace Cameron Bure,25.9998,22.67,29.29,4.97,21.16,Safe
18,10,Amy Purdy,29.666600000000003,25.87,26.31,4.94,21.16,Safe
18,10,Meryl Davis,30.0,26.16,26.32,5.01,21.16,Safe
19,1,Antonio Sabato Jr.,25.0,6.72,8.5,7.24,21.12,Safe
19,1,Jonathan Bennett,30.0,8.06,7.94,7.23,21.12,Safe
19,1,Lea Thompson,32.0,8.6,7.96,7.29,21.12,Safe
19,1,Janel Parrish,29.0,7.8,8.03,7.26,21.12,Safe
19,1,Alfonso Ribeiro,36.0,9.68,7.97,7.33,21.12,Safe
19,1,Lolo Jones,22.0,5.91,1.21,0.9,21.12,Eliminated
19,1,Randy Couture,31.0,8.33,7.97,7.25,21.12,Safe
19,1,Tommy Chong,27.0,7.26,8.23,7.33,21.12,Safe
19,1,Betsey Johnson,20.0,5.38,9.62,7.24,21.12,Safe
19,1,Michael Waltrip,25.0,6.72,8.5,7.26,21.12,Safe
19,1,Tavis Smiley,29.0,7.8,8.11,7.36,21.12,Safe
19,1,Bethany Mota,32.0,8.6,7.98,7.39,21.12,Safe
19,1,Sadie Robertson,34.0,9.14,7.97,7.28,21.12,Safe
19,2,Antonio Sabato Jr.,31.0,8.56,8.91,3.83,11.97,Safe
19,2,Jonathan Bennett,30.0,8.29,8.48,3.56,11.97,Safe
19,2,Lea Thompson,35.0,9.67,8.18,3.73,11.97,Safe
19,2,Janel Parrish,34.0,9.39,8.34,3.79,11.97,Safe
19,2,Alfonso Ribeiro,32.0,8.84,8.44,3.72,11.97,Safe
19,2,Randy Couture,28.0,7.73,8.78,3.63,11.97,Safe
19,2,Tommy Chong,28.0,7.73,8.99,3.7,11.97,Safe
19,2,Betsey Johnson,28.0,7.73,10.04,3.95,11.97,Safe
19,2,Michael Waltrip,24.0,6.63,9.67,3.64,11.97,Safe
19,2,Tavis Smiley,28.0,7.73,3.37,1.11,11.97,Eliminated
19,2,Bethany Mota,33.0,9.12,8.36,3.77,11.97,Safe
19,2,Sadie Robertson,31.0,8.56,8.44,3.65,11.97,Safe
19,3,Antonio Sabato Jr.,29.0,8.22,9.9,3.89,21.02,Safe
19,3,Jonathan Bennett,32.0,9.07,9.29,3.86,21.02,Safe
19,3,Lea Thompson,31.0,8.78,9.06,3.76,21.02,Safe
19,3,Janel Parrish,40.0,11.33,8.77,3.91,21.02,Safe
19,3,Alfonso Ribeiro,32.0,9.07,9.21,3.85,21.02,Safe
19,3,Randy Couture,26.0,7.37,4.55,1.39,21.02,Eliminated
19,3,Tommy Chong,34.0,9.63,9.63,4.03,21.02,Safe
19,3,Betsey Johnson,29.0,8.22,10.87,4.15,21.02,Safe
19,3,Michael Waltrip,28.0,7.93,10.64,4.05,21.02,Safe
19,3,Bethany Mota,40.0,11.33,8.81,3.96,21.02,Safe
19,3,Sadie Robertson,32.0,9.07,9.26,3.86,21.02,Safe
19,4,Antonio Sabato Jr.,29.0,9.06,11.23,3.95,7.44,Safe
19,4,Jonathan Bennett,24.0,7.5,11.61,3.67,7.44,Safe
19,4,Lea Thompson,39.0,12.19,9.68,4.03,7.44,Safe
19,4,Janel Parrish,36.0,11.25,9.52,3.88,7.44,Safe
19,4,Alfonso Ribeiro,40.0,12.5,9.77,4.18,7.44,Safe
19,4,Tommy Chong,28.0,8.75,11.1,3.86,7.44,Safe
19,4,Betsey Johnson,29.0,9.06,5.09,1.37,7.44,Eliminated
19,4,Michael Waltrip,25.0,7.81,12.23,4.0,7.44,Safe
19,4,Bethany Mota,33.0,10.31,9.83,3.81,7.44,Safe
19,4,Sadie Robertson,37.0,11.56,9.95,4.08,7.44,Safe
19,5,Antonio Sabato Jr.,28.0,10.61,11.79,4.51,100.0,Safe
19,5,Jonathan Bennett,24.0,9.09,12.25,4.59,100.0,Safe
19,5,Lea Thompson,34.0,12.88,10.18,4.22,100.0,Safe
19,5,Janel Parrish,33.0,12.5,10.04,4.22,100.0,Safe
19,5,Alfonso Ribeiro,34.0,12.88,10.3,4.26,100.0,Safe
19,5,Tommy Chong,23.0,8.71,11.69,4.51,100.0,Safe
19,5,Michael Waltrip,20.0,7.58,12.89,4.69,100.0,Safe
19,5,Bethany Mota,32.0,12.12,10.36,4.26,100.0,Safe
19,5,Sadie Robertson,36.0,13.64,10.49,4.28,100.0,Safe
19,6,Antonio Sabato Jr.,28.0,9.56,13.05,4.06,7.21,Safe
19,6,Jonathan Bennett,32.0,10.92,5.58,1.41,7.21,Eliminated
19,6,Lea Thompson,32.0,10.92,11.3,3.9,7.21,Safe
19,6,Janel Parrish,33.0,11.26,11.08,3.9,7.21,Safe
19,6,Alfonso Ribeiro,39.0,13.31,10.56,4.12,7.21,Safe
19,6,Tommy Chong,28.0,9.56,12.88,3.92,7.21,Safe
19,6,Michael Waltrip,30.0,10.24,13.56,4.38,7.21,Safe
19,6,Bethany Mota,36.0,12.29,10.87,4.01,7.21,Safe
19,6,Sadie Robertson,35.0,11.95,11.11,4.05,7.21,Safe
19,7,Antonio Sabato Jr.,29.5,11.41,7.36,1.69,12.17,Eliminated
19,7,Lea Thompson,35.0,13.54,12.67,4.29,12.17,Safe
19,7,Janel Parrish,33.5,12.96,12.64,4.21,12.17,Safe
19,7,Alfonso Ribeiro,34.0,13.15,12.16,4.13,12.17,Safe
19,7,Tommy Chong,30.0,11.61,14.67,4.42,12.17,Safe
19,7,Michael Waltrip,28.0,10.83,15.42,4.54,12.17,Safe
19,7,Bethany Mota,37.5,14.51,12.02,4.29,12.17,Safe
19,7,Sadie Robertson,31.0,11.99,13.06,4.05,12.17,Safe
19,8,Lea Thompson,32.0,12.9,15.27,4.42,26.21,Safe
19,8,Janel Parrish,43.0,17.34,14.1,4.76,26.21,Safe
19,8,Alfonso Ribeiro,41.0,16.53,13.73,4.54,26.21,Safe
19,8,Tommy Chong,29.0,11.69,17.37,4.67,26.21,Safe
19,8,Michael Waltrip,25.0,10.08,10.99,2.33,26.21,Eliminated
19,8,Bethany Mota,40.0,16.13,13.62,4.53,26.21,Safe
19,8,Sadie Robertson,38.0,15.32,14.91,4.71,26.21,Safe
19,9,Lea Thompson,35.0,16.36,10.43,2.15,15.96,Eliminated
19,9,Janel Parrish,38.5,17.99,16.89,4.66,15.96,Safe
19,9,Alfonso Ribeiro,38.5,17.99,16.55,4.54,15.96,Safe
19,9,Tommy Chong,28.5,13.32,21.38,4.77,15.96,Safe
19,9,Bethany Mota,37.0,17.29,16.79,4.47,15.96,Safe
19,9,Sadie Robertson,36.5,17.06,17.96,4.7,15.96,Safe
19,10,Janel Parrish,39.0,21.37,20.53,4.89,17.6,Safe
19,10,Alfonso Ribeiro,37.5,20.55,20.66,4.72,17.6,Safe
19,10,Tommy Chong,31.0,16.99,16.16,2.63,17.6,Eliminated
19,10,Bethany Mota,38.0,20.82,20.74,4.82,17.6,Safe
19,10,Sadie Robertson,37.0,20.27,21.91,5.0,17.6,Safe
19,11,Janel Parrish,38.99980000000001,24.95,26.91,5.05,30.11,Safe
19,11,Alfonso Ribeiro,40.0,25.59,26.69,5.11,30.11,Safe
19,11,Bethany Mota,38.0,24.31,18.48,3.05,30.11,Eliminated
19,11,Sadie Robertson,39.333200000000005,25.16,27.92,5.3,30.11,Safe
20,1,Suzanne Somers,25.0,7.86,8.33,7.71,100.0,Safe
20,1,Willow Shields,25.0,7.86,8.31,7.62,100.0,Safe
20,1,Riker Lynch,31.0,9.75,8.35,7.66,100.0,Safe
20,1,Rumer Willis,32.0,10.06,8.35,7.67,100.0,Safe
20,1,Nastia Liukin,30.0,9.43,8.32,7.62,100.0,Safe
20,1,Michael Sam,26.0,8.18,8.32,7.64,100.0,Safe
20,1,Robert Herjavec,28.0,8.81,8.33,7.7,100.0,Safe
20,1,Charlotte McKinney,22.0,6.92,8.32,7.65,100.0,Safe
20,1,Noah Galloway,26.0,8.18,8.33,7.7,100.0,Safe
20,1,Redfoo,22.0,6.92,8.36,7.67,100.0,Safe
20,1,Patti LaBelle,25.0,7.86,8.34,7.71,100.0,Safe
20,1,Chris Soules,26.0,8.18,8.32,7.65,100.0,Safe
20,2,Suzanne Somers,28.0,8.07,8.83,3.53,4.26,Safe
20,2,Willow Shields,32.0,9.22,8.47,3.61,4.26,Safe
20,2,Riker Lynch,32.0,9.22,8.44,3.65,4.26,Safe
20,2,Rumer Willis,32.0,9.22,8.54,3.71,4.26,Safe
20,2,Nastia Liukin,34.0,9.8,8.3,3.72,4.26,Safe
20,2,Michael Sam,28.0,8.07,8.83,3.51,4.26,Safe
20,2,Robert Herjavec,28.0,8.07,8.84,3.52,4.26,Safe
20,2,Charlotte McKinney,26.0,7.49,9.09,3.47,4.26,Safe
20,2,Noah Galloway,27.0,7.78,9.06,3.51,4.26,Safe
20,2,Redfoo,31.0,8.93,2.75,0.93,4.26,Eliminated
20,2,Patti LaBelle,28.0,8.07,8.99,3.62,4.26,Safe
20,2,Chris Soules,21.0,6.05,9.87,3.26,4.26,Safe
20,3,Suzanne Somers,25.0,7.99,9.83,3.85,20.98,Safe
20,3,Willow Shields,32.0,10.22,9.01,3.9,20.98,Safe
20,3,Riker Lynch,34.0,10.86,8.85,3.96,20.98,Safe
20,3,Rumer Willis,33.0,10.54,8.93,3.92,20.98,Safe
20,3,Nastia Liukin,34.0,10.86,8.76,3.95,20.98,Safe
20,3,Michael Sam,24.0,7.67,9.9,3.76,20.98,Safe
20,3,Robert Herjavec,29.0,9.27,9.47,3.92,20.98,Safe
20,3,Charlotte McKinney,22.0,7.03,4.8,1.43,20.98,Eliminated
20,3,Noah Galloway,30.0,9.58,9.69,4.1,20.98,Safe
20,3,Patti LaBelle,22.0,7.03,10.27,3.73,20.98,Safe
20,3,Chris Soules,28.0,8.95,10.49,4.18,20.98,Safe
20,4,Suzanne Somers,28.0,8.62,11.35,3.93,12.27,Safe
20,4,Willow Shields,39.0,12.0,9.66,4.03,12.27,Safe
20,4,Riker Lynch,34.0,10.46,9.87,3.84,12.27,Safe
20,4,Rumer Willis,35.0,10.77,9.88,3.88,12.27,Safe
20,4,Nastia Liukin,36.0,11.08,9.57,3.86,12.27,Safe
20,4,Michael Sam,30.0,9.23,4.88,1.37,12.27,Eliminated
20,4,Robert Herjavec,34.0,10.46,10.44,4.07,12.27,Safe
20,4,Noah Galloway,32.0,9.85,10.85,4.05,12.27,Safe
20,4,Patti LaBelle,30.0,9.23,11.54,4.14,12.27,Safe
20,4,Chris Soules,27.0,8.31,11.96,4.05,12.27,Safe
20,5,Suzanne Somers,28.0,9.89,6.05,1.59,12.52,Eliminated
20,5,Willow Shields,34.0,12.01,10.66,3.96,12.52,Safe
20,5,Riker Lynch,38.0,13.43,10.66,4.22,12.52,Safe
20,5,Rumer Willis,39.0,13.78,10.53,4.13,12.52,Safe
20,5,Nastia Liukin,38.0,13.43,10.34,4.1,12.52,Safe
20,5,Robert Herjavec,24.0,8.48,12.83,3.86,12.52,Safe
20,5,Noah Galloway,28.0,9.89,12.41,4.13,12.52,Safe
20,5,Patti LaBelle,27.0,9.54,13.12,4.23,12.52,Safe
20,5,Chris Soules,27.0,9.54,13.4,4.25,12.52,Safe
20,6,Willow Shields,36.5,12.9,12.4,4.02,8.7,Safe
20,6,Riker Lynch,38.0,13.43,12.16,4.08,8.7,Safe
20,6,Rumer Willis,35.5,12.54,12.54,4.09,8.7,Safe
20,6,Nastia Liukin,36.5,12.9,12.26,4.05,8.7,Safe
20,6,Robert Herjavec,33.5,11.84,14.62,4.41,8.7,Safe
20,6,Noah Galloway,34.0,12.01,14.15,4.33,8.7,Safe
20,6,Patti LaBelle,34.0,12.01,6.98,1.62,8.7,Eliminated
20,6,Chris Soules,35.0,12.37,14.88,4.61,8.7,Safe
20,7,Willow Shields,39.0,15.35,7.1,1.73,12.22,Eliminated
20,7,Riker Lynch,37.0,14.57,14.24,4.1,12.22,Safe
20,7,Rumer Willis,37.0,14.57,14.64,4.26,12.22,Safe
20,7,Nastia Liukin,41.0,16.14,13.7,4.27,12.22,Safe
20,7,Robert Herjavec,31.0,12.2,17.21,4.46,12.22,Safe
20,7,Noah Galloway,38.0,14.96,15.75,4.64,12.22,Safe
20,7,Chris Soules,31.0,12.2,17.36,4.44,12.22,Safe
20,8,Riker Lynch,39.0,18.44,16.38,4.62,18.47,Safe
20,8,Rumer Willis,40.0,18.91,16.62,4.79,18.47,Safe
20,8,Nastia Liukin,38.0,17.97,16.13,4.49,18.47,Safe
20,8,Robert Herjavec,31.0,14.66,11.81,2.3,18.47,Eliminated
20,8,Noah Galloway,31.5,14.89,18.97,4.57,18.47,Safe
20,8,Chris Soules,32.0,15.13,20.09,4.96,18.47,Safe
20,9,Riker Lynch,40.0,25.48,26.32,4.98,28.58,Safe
20,9,Rumer Willis,39.0,24.84,26.84,4.98,28.58,Safe
20,9,Nastia Liukin,40.0,25.48,17.44,2.97,28.58,Eliminated
20,9,Noah Galloway,38.0,24.2,29.4,5.41,28.58,Safe
20,10,Riker Lynch,40.0,34.48,31.89,6.53,100.0,Safe
20,10,Rumer Willis,40.0,34.48,32.48,6.53,100.0,Safe
20,10,Noah Galloway,36.0,31.03,35.63,6.71,100.0,Safe
21,1,Gary Busey,15.0,6.0,7.67,7.1,100.0,Safe
21,1,Alexa PenaVega,22.0,8.8,7.69,7.12,100.0,Safe
21,1,Carlos PenaVega,23.0,9.2,7.7,7.11,100.0,Safe
21,1,Victor Espinoza,15.0,6.0,7.68,7.12,100.0,Safe
21,1,Alek Skarlatos,22.0,8.8,7.7,7.16,100.0,Safe
21,1,Chaka Khan,13.0,5.2,7.7,7.12,100.0,Safe
21,1,Andy Grammer,21.0,8.4,7.7,7.13,100.0,Safe
21,1,Tamar Braxton,23.0,9.2,7.72,7.16,100.0,Safe
21,1,Nick Carter,24.0,9.6,7.66,7.08,100.0,Safe
21,1,Hayes Grier,21.0,8.4,7.67,7.11,100.0,Safe
21,1,Bindi Irwin,24.0,9.6,7.69,7.08,100.0,Safe
21,1,Kim Zolciak-Biermann,12.0,4.8,7.74,7.17,100.0,Safe
21,1,Paula Deen,15.0,6.0,7.68,7.12,100.0,Safe
21,2,Gary Busey,16.5,6.1,8.62,3.46,11.34,Safe
21,2,Alexa PenaVega,23.0,8.5,7.86,3.7,11.34,Safe
21,2,Carlos PenaVega,22.5,8.32,7.89,3.65,11.34,Safe
21,2,Victor Espinoza,18.5,6.84,3.05,1.05,11.34,Eliminated
21,2,Alek Skarlatos,22.5,8.32,7.82,3.65,11.34,Safe
21,2,Chaka Khan,15.0,5.55,8.89,3.43,11.34,Safe
21,2,Andy Grammer,22.0,8.13,7.89,3.66,11.34,Safe
21,2,Tamar Braxton,24.5,9.06,7.82,3.71,11.34,Safe
21,2,Nick Carter,22.5,8.32,7.89,3.68,11.34,Safe
21,2,Hayes Grier,22.5,8.32,7.86,3.66,11.34,Safe
21,2,Bindi Irwin,24.0,8.87,7.79,3.68,11.34,Safe
21,2,Kim Zolciak-Biermann,18.5,6.84,8.28,3.51,11.34,Safe
21,2,Paula Deen,18.5,6.84,8.33,3.53,11.34,Safe
21,3,Gary Busey,25.0,8.2,10.8,4.33,100.0,Safe
21,3,Alexa PenaVega,36.0,11.8,9.87,4.17,100.0,Safe
21,3,Carlos PenaVega,31.0,10.16,9.9,4.18,100.0,Safe
21,3,Alek Skarlatos,33.0,10.82,9.81,4.15,100.0,Safe
21,3,Andy Grammer,29.0,9.51,9.89,4.18,100.0,Safe
21,3,Tamar Braxton,33.0,10.82,9.79,4.16,100.0,Safe
21,3,Nick Carter,36.0,11.8,9.89,4.18,100.0,Safe
21,3,Hayes Grier,30.0,9.84,9.87,4.19,100.0,Safe
21,3,Bindi Irwin,32.0,10.49,9.73,4.15,100.0,Safe
21,3,Paula Deen,20.0,6.56,10.45,4.28,100.0,Safe
21,4,Gary Busey,16.0,6.78,6.28,1.73,27.22,Eliminated
21,4,Alexa PenaVega,21.0,8.9,10.67,4.01,27.22,Safe
21,4,Carlos PenaVega,25.0,10.59,10.31,4.16,27.22,Safe
21,4,Alek Skarlatos,24.0,10.17,10.29,4.08,27.22,Safe
21,4,Andy Grammer,23.0,9.75,10.44,4.09,27.22,Safe
21,4,Tamar Braxton,27.0,11.44,10.11,4.17,27.22,Safe
21,4,Nick Carter,27.0,11.44,10.14,4.19,27.22,Safe
21,4,Hayes Grier,27.0,11.44,10.18,4.17,27.22,Safe
21,4,Bindi Irwin,28.0,11.86,9.97,4.21,27.22,Safe
21,4,Paula Deen,18.0,7.63,11.61,4.03,27.22,Safe
21,5,Alexa PenaVega,40.0,13.29,11.39,4.45,100.0,Safe
21,5,Carlos PenaVega,39.0,12.96,11.0,4.37,100.0,Safe
21,5,Alek Skarlatos,29.0,9.63,10.98,4.37,100.0,Safe
21,5,Andy Grammer,36.0,11.96,11.16,4.41,100.0,Safe
21,5,Tamar Braxton,29.0,9.63,10.78,4.33,100.0,Safe
21,5,Nick Carter,35.0,11.63,10.82,4.34,100.0,Safe
21,5,Hayes Grier,30.0,9.97,10.86,4.37,100.0,Safe
21,5,Bindi Irwin,37.0,12.29,10.62,4.3,100.0,Safe
21,5,Paula Deen,26.0,8.64,12.39,4.59,100.0,Safe
21,6,Alexa PenaVega,30.0,9.58,12.4,4.18,25.91,Safe
21,6,Carlos PenaVega,38.0,12.14,11.41,4.3,25.91,Safe
21,6,Alek Skarlatos,30.0,9.58,12.1,4.11,25.91,Safe
21,6,Andy Grammer,40.0,12.78,11.49,4.39,25.91,Safe
21,6,Tamar Braxton,40.0,12.78,11.17,4.3,25.91,Safe
21,6,Nick Carter,39.0,12.46,11.18,4.29,25.91,Safe
